Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,0,0,0,0,0,1,2,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,0,0,0,0,0,1,2,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,0,0,0,0,0,1,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,1,0,0,0,2,0,1,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,21,20,35,23,27,33,28,29,22,28,24,34,324.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,29,32,36,31,34,23,27,20,30,33,21,32,348.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,28,1,29.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,2,0,1,0,1,2,1,0,1,0,10.0
TOTAL DE ROUBO - OUTROS (1),112,98,105,127,115,95,78,72,90,69,64,68,1093.0
ROUBO DE VEÍCULO,40,30,32,34,30,38,42,25,17,18,22,17,345.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,5,7,9,9,8,11,5,10,9,7,5,89.0
FURTO - OUTROS,128,130,148,131,136,132,101,131,122,122,113,286,1680.0
FURTO DE VEÍCULO,48,47,69,47,32,28,36,28,28,45,28,20,456.0
