Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,1,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,1,0,1,1,0,0,0,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,1,2,0,0,0,0,1,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,32,26,23,39,32,30,27,37,31,38,36,39,390.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,13,12,12,15,18,19,16,18,20,23,16,193.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,1,1,0,0,2,0,0,1,3,1,12.0
LATROCÍNIO,0,0,2,1,0,0,0,0,0,1,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,2,1,0,0,0,0,0,1,0,0,4.0
TOTAL DE ESTUPRO (4),2,3,1,3,5,0,2,1,3,2,2,1,25.0
ESTUPRO,2,1,0,1,2,0,1,0,0,1,0,0,8.0
ESTUPRO DE VULNERÁVEL,0,2,1,2,3,0,1,1,3,1,2,1,17.0
TOTAL DE ROUBO - OUTROS (1),100,146,162,116,156,134,149,133,122,154,134,122,1628.0
ROUBO - OUTROS,97,145,158,116,155,133,148,132,120,153,133,119,1609.0
ROUBO DE VEÍCULO,18,21,29,35,22,15,18,26,22,27,21,31,285.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,1,4,0,1,1,1,1,2,1,1,3,19.0
FURTO - OUTROS,220,248,271,232,293,230,255,308,305,293,256,245,3156.0
FURTO DE VEÍCULO,26,24,22,29,23,22,28,31,24,34,34,32,329.0
