Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,0,1,1,1,1,2,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,1,1,1,1,2,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,1,1,2,1,1,1,2,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,3,1,0,0,1,2,0,1,1,3,2,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,68,65,88,76,59,34,55,77,80,56,102,57,817.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,37,8,14,17,6,8,20,11,20,11,14,174.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,1,0,0,1,1,0,3,2,1,12.0
LATROCÍNIO,0,0,1,3,0,0,0,0,1,1,1,0,7.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,3,0,0,0,0,1,1,1,0,7.0
TOTAL DE ESTUPRO (4),1,3,1,0,0,0,1,2,1,1,0,2,12.0
TOTAL DE ROUBO - OUTROS (1),218,177,237,156,188,201,232,230,234,253,224,218,2568.0
ROUBO DE VEÍCULO,96,74,87,67,70,81,103,98,85,73,74,83,991.0
ROUBO A BANCO,0,0,1,0,0,1,3,1,3,1,0,1,11.0
ROUBO DE CARGA,3,3,0,3,3,0,7,2,3,4,2,4,34.0
FURTO - OUTROS,146,126,162,140,167,240,207,216,207,202,180,261,2254.0
FURTO DE VEÍCULO,35,20,24,59,49,41,40,39,59,41,31,28,466.0
