Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,0,3,1,0,0,1,0,0,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,2,3,0,0,1,2,1,0,0,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,46,44,41,28,38,43,38,41,45,42,42,36,484.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,29,26,20,24,22,28,21,27,32,21,21,12,283.0
LESÃO CORPORAL CULPOSA - OUTRAS,5,3,6,2,0,0,1,0,2,1,1,1,22.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),1,3,5,2,3,2,2,2,1,3,4,2,30.0
ESTUPRO,0,0,2,1,0,1,0,1,1,0,2,2,10.0
ESTUPRO DE VULNERÁVEL,1,3,3,1,3,1,2,1,0,3,2,0,20.0
TOTAL DE ROUBO - OUTROS (1),202,163,221,167,190,171,158,152,148,153,134,150,2.009
ROUBO - OUTROS,200,163,219,164,189,170,156,150,145,152,130,147,1.985
ROUBO DE VEÍCULO,92,88,92,67,66,61,70,74,83,71,63,66,893.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
ROUBO DE CARGA,2,0,2,3,1,1,2,2,3,1,3,3,23.0
FURTO - OUTROS,149,136,162,136,182,178,155,172,140,139,145,137,1.831
FURTO DE VEÍCULO,22,24,33,21,37,28,27,36,28,34,27,20,337.0
