Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,0,0,1,2,1,0,1,1,1,0,0,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,0,0,1,2,1,0,1,1,1,0,0,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,1,0,1,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,0,2,1,0,3,2,1,0,0,10.0
LESÃO CORPORAL DOLOSA,42,52,68,57,58,60,55,87,64,45,35,45,668.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,18,29,15,28,19,18,24,16,20,15,29,250.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,1,1,1,1,0,1,0,2,2,10.0
LATROCÍNIO,0,0,1,0,1,0,0,1,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,1,0,0,1,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),0,1,0,1,3,2,2,2,1,0,1,2,15.0
TOTAL DE ROUBO - OUTROS (1),171,166,176,175,205,217,202,225,222,214,131,167,2.271
ROUBO DE VEÍCULO,113,123,100,99,84,130,14,104,76,75,73,54,1.045
ROUBO A BANCO,0,0,0,1,0,1,0,0,0,0,0,1,3.0
ROUBO DE CARGA,4,2,4,2,5,1,1,3,0,3,2,3,30.0
FURTO - OUTROS,203,161,153,124,127,235,176,235,257,221,193,260,2.345
FURTO DE VEÍCULO,45,38,38,43,30,55,42,48,49,48,55,23,514.0
