Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,0,1,2,0,3,1,1,2,0,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,1,2,0,3,1,1,2,0,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,1,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,0,4,0,2,0,2,1,1,3,2,20.0
LESÃO CORPORAL DOLOSA,42,27,29,29,24,24,14,30,32,32,38,41,362.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,20,29,19,24,30,28,26,18,30,21,23,291.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,1,1,0,1,0,0,3.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,2,3,3,1,2,1,5,3,1,2,1,24.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,2.0
TOTAL DE ROUBO - OUTROS (1),204,211,241,214,175,239,198,160,192,223,266,241,2.564
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,265.0
ROUBO DE VEÍCULO,95,115,113,139,104,114,119,142,172,207,175,165,1.66
ROUBO A BANCO,0,0,0,0,1,1,1,1,0,0,0,0,4.0
ROUBO DE CARGA,4,5,5,5,0,0,0,0,1,0,1,2,23.0
FURTO - OUTROS,153,116,186,143,144,189,164,144,125,175,155,159,1.853
FURTO DE VEÍCULO,21,22,26,34,28,34,23,23,22,28,20,23,304.0
