Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,5,1,8,5,6,7,3,1,2,2,1,42.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,6,2,8,6,8,7,0,3,2,2,1,47.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,3,1,3,1,0,1,1,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,2,1,2,2,0,0,2,3,0,1,0,17.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,42,37,36,42,30,40,32,35,29,42,28,45,438.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,36,26,30,26,23,17,24,28,35,27,24,326.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,3,2,3,4,12,6,3,2,4,4,46.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,2,0,0,1,0,1,0,0,0,4.0
TOTAL DE ROUBO - OUTROS (1),76,91,116,101,90,91,85,94,101,108,92,92,1137.0
ROUBO DE VEÍCULO,21,29,32,40,33,29,35,25,18,27,19,16,324.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,1,0,0,1,1,1,0,0,4.0
FURTO - OUTROS,126,118,147,98,123,91,138,136,133,190,123,104,1527.0
FURTO DE VEÍCULO,64,66,79,84,70,61,98,104,68,68,62,48,872.0
