Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,0,1,0,1,0,1,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,1,0,4,0,1,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,1,0,0,0,0,0,0,0,2.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,1,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,42,38,47,40,36,34,37,43,43,49,47,58,514.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,12,17,18,10,9,10,6,21,15,17,14,164.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,3,0,0,0,2,0,1,1,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,4,3,2,5,2,0,3,6,3,1,4,34.0
ESTUPRO,0,0,0,0,0,0,0,1,1,0,0,1,3.0
ESTUPRO DE VULNERÁVEL,1,4,3,2,5,2,0,2,5,3,1,3,31.0
TOTAL DE ROUBO - OUTROS (1),95,107,90,77,72,62,50,72,48,68,66,80,887.0
ROUBO - OUTROS,94,104,88,76,71,61,48,72,48,68,66,76,872.0
ROUBO DE VEÍCULO,8,6,3,5,3,5,5,6,4,7,3,3,58.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,3,2,1,1,1,2,0,0,0,0,4,15.0
FURTO - OUTROS,188,208,192,180,210,175,162,196,174,168,152,223,2228.0
FURTO DE VEÍCULO,55,44,41,38,43,45,53,40,46,48,33,28,514.0
