Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,0,0,2,0,1,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,0,0,2,0,1,0,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,0,2,0,0,0,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,3,2,1,0,0,1,1,1,0,2,12.0
LESÃO CORPORAL DOLOSA,25,16,21,20,18,15,16,20,25,30,23,26,255.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,26,24,21,32,25,20,32,33,31,28,11,13,296.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,0,0,3,1,2,2,1,1,0,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,2,0,2,4,1,0,2,0,0,1,0,16.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),152,167,185,156,134,162,164,182,151,185,192,155,1985.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,189.0
ROUBO DE VEÍCULO,61,39,36,38,36,30,30,30,44,38,48,48,478.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,5,2,1,1,3,1,1,2,1,3,3,25.0
FURTO - OUTROS,102,113,149,132,145,130,140,143,140,156,164,113,1627.0
FURTO DE VEÍCULO,44,43,47,49,23,46,42,37,30,35,48,27,471.0
