Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,1,0,0,0,0,0,4,0,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,0,0,0,6,0,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,3,1,1,1,1,1,0,0,0,0,8
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,2,4,2,3,2,1,2,3,1,3,1,24
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,3,6,8,13,16,9,11,10,11,15,14,14,130
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,14,15,25,12,24,21,19,22,26,23,26,236
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,2,2,0,1,0,5,1,1,13
LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1
TOTAL DE ESTUPRO (4),1,0,1,1,0,1,0,2,0,0,0,1,7
TOTAL DE ROUBO - OUTROS (1),101,102,93,90,100,69,75,79,65,79,66,74,993
ROUBO DE VEÍCULO,79,73,64,47,49,56,75,67,75,107,60,74,826
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,6,3,6,8,2,2,10,3,6,5,1,2,54
FURTO - OUTROS,72,68,62,64,64,68,88,100,68,98,81,68,901
FURTO DE VEÍCULO,60,37,38,39,42,60,53,55,29,54,46,49,562
