Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,2,1,0,1,0,0,0,1,0,2,1,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,2,1,0,1,0,0,0,1,0,2,1,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,1,1,1,1,0,1,2,0,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,2,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,2,1,1,0,0,1,2,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24,16,25,31,19,13,14,21,33,22,23,21,262.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,25,36,27,30,35,29,32,28,34,46,57,401.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,1,1,0,6,2,11.0
LATROCÍNIO,0,0,0,0,0,0,1,0,2,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,2,0,0,0,3.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,2,2,2,1,7.0
TOTAL DE ROUBO - OUTROS (1),142,121,129,95,97,114,103,143,112,91,102,113,1.362
ROUBO DE VEÍCULO,53,51,55,67,52,42,66,77,66,76,59,54,718.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ROUBO DE CARGA,2,5,13,4,5,4,11,4,5,8,9,4,74.0
FURTO - OUTROS,134,123,185,148,146,129,98,126,134,120,109,162,1.614
FURTO DE VEÍCULO,60,40,43,52,50,40,36,53,28,40,32,31,505.0
