Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,3,2,0,2,0,2,1,1,2,0,2,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,2,0,2,0,2,1,1,2,0,2,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,2,1,4,0,0,1,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,1,6,4,2,3,2,0,2,0,2,4,31.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,41,43,52,41,44,40,50,36,35,35,50,51,518.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,16,27,28,19,41,26,35,32,30,39,26,336.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,1,0,0,0,2,3,1,8.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,1,0,0,0,0,0,1,2.0
TOTAL DE ROUBO - OUTROS (1),85,90,82,94,81,81,105,80,83,59,92,74,1.006
ROUBO DE VEÍCULO,65,58,52,72,46,49,57,51,37,38,52,47,624.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ROUBO DE CARGA,3,0,1,3,2,3,4,1,5,3,7,5,37.0
FURTO - OUTROS,105,86,113,96,100,67,74,92,85,73,107,79,1.077
FURTO DE VEÍCULO,45,31,43,35,39,43,31,36,29,33,26,16,407.0
