Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,2,0,0,1,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,2,0,0,1,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,2,0,1,0,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,1,1,0,0,0,0,0,1,1,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,1,0,1.0
LESÃO CORPORAL DOLOSA,33,19,25,26,22,30,17,24,27,24,30,26,303.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,7,13,18,10,19,17,10,13,10,11,10,148.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,0,1,0,0,0,0,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,3,2,4,1,1,4,0,2,2,0,1,20.0
ESTUPRO,0,2,1,0,0,0,1,0,1,1,0,1,7.0
ESTUPRO DE VULNERÁVEL,0,1,1,4,1,1,3,0,1,1,0,0,13.0
TOTAL DE ROUBO - OUTROS (1),80,101,105,107,125,114,126,112,79,119,113,112,1293.0
ROUBO - OUTROS,79,101,104,106,119,114,125,112,79,117,113,111,1280.0
ROUBO DE VEÍCULO,21,17,9,26,15,8,9,15,17,12,19,22,190.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,1,1,6,0,1,0,0,2,0,1,13.0
FURTO - OUTROS,177,153,153,152,175,163,189,188,184,216,181,199,2130.0
FURTO DE VEÍCULO,23,21,27,31,23,35,43,30,46,28,27,29,363.0
