Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,1,0,0,1,0,2,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,1,0,0,1,0,2,5.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,2,1,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,0,1,0,0,0,0,0,1,0,0,3.0
LESÃO CORPORAL DOLOSA,15,31,19,26,18,26,17,11,15,17,24,13,232.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,28,31,33,36,37,42,33,33,32,24,25,371.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,5,0,1,0,0,1,0,0,0,0,7.0
LATROCÍNIO,0,0,1,0,0,1,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,1,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,0,0,1,0,1,1,2,0,1,4,4,15.0
TOTAL DE ROUBO - OUTROS (1),83,92,93,135,101,94,115,93,117,107,77,112,1219.0
ROUBO DE VEÍCULO,53,43,58,51,50,50,53,66,66,84,58,47,679.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,3,1,1,0,2,6,3,2,2,5,27.0
FURTO - OUTROS,106,174,149,143,143,171,189,133,167,186,150,180,1891.0
FURTO DE VEÍCULO,20,35,28,29,37,25,63,45,45,65,43,41,476.0
