Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,1,2,4,4,5,3,7,2,4,9,4,50.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,1,2,4,4,5,3,7,2,3,10,4,50.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,2,2,1,0,0,0,1,0,3,0,1,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,5,6,3,3,6,2,3,0,0,6,3,3,40.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,19,20,14,23,21,10,14,13,12,10,13,15,184.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,9,4,8,6,5,11,17,10,5,12,17,113.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,2,0,0,0,0,1,3.0
LATROCÍNIO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,0,1,0,0,1,0,0,1,0,2,0,5.0
TOTAL DE ROUBO - OUTROS (1),81,81,103,87,89,49,80,74,70,66,71,77,928.0
ROUBO DE VEÍCULO,98,101,92,99,95,98,76,71,88,85,70,67,1040.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,2,2.0
ROUBO DE CARGA,2,2,4,3,2,3,0,0,1,0,3,2,22.0
FURTO - OUTROS,59,64,64,64,53,48,52,38,46,68,61,44,661.0
FURTO DE VEÍCULO,30,21,20,12,28,27,24,27,21,25,35,23,293.0
