Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,3,2,2,3,5,2,6,3,4,0,3,39
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),7,3,3,2,3,5,2,6,3,4,0,3,41
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,1,0,1,0,0,0,1,3,3,11
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,1,6,3,4,3,1,6,2,5,2,0,2,35
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,20,13,12,9,17,16,8,10,14,28,21,21,189
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,9,7,9,5,10,10,7,15,14,14,18,125
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,3,0,0,0,0,0,1,0,0,5
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),3,1,0,1,1,0,1,0,0,1,0,0,8
TOTAL DE ROUBO - OUTROS (1),99,78,64,67,74,89,81,106,80,87,73,76,974
ROUBO DE VEÍCULO,57,65,78,79,85,51,79,62,61,69,66,65,817
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,1,0,1
FURTO - OUTROS,65,49,43,37,41,49,47,46,49,62,44,73,605
FURTO DE VEÍCULO,25,37,29,28,21,28,28,16,22,27,20,18,299
