Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,2,0,1,0,0,0,1,2,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,2,0,1,0,0,0,1,2,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TENTATIVA DE HOMICÍDIO,3,2,0,1,1,2,1,0,3,1,1,0,15.0
LESÃO CORPORAL DOLOSA,19,18,17,15,19,13,18,20,25,46,16,26,252.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,19,28,19,16,11,14,25,14,24,15,8,212.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,0,0,0,1,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,0,1,0,0,0,2,1,1,3,2,3,15.0
TOTAL DE ROUBO - OUTROS (1),132,119,158,173,157,124,136,153,145,162,187,148,1.794
ROUBO DE VEÍCULO,80,63,69,82,72,49,38,59,56,54,61,57,740.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ROUBO DE CARGA,0,0,0,0,2,0,1,0,2,3,4,1,13.0
FURTO - OUTROS,123,80,78,96,107,84,99,110,93,88,97,89,1.144
FURTO DE VEÍCULO,14,19,29,18,28,20,22,19,19,47,29,24,288.0
