Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,2,0,1,0,1,1,1,0,1,2,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,2,0,1,0,1,2,1,0,1,2,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,1,0,0,1,0,1,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,1,2,2,0,1,0,0,0,2,1,10.0
LESÃO CORPORAL DOLOSA,16,20,21,28,14,14,16,13,18,15,14,18,207.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,16,15,14,13,19,7,17,15,14,17,20,186.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,2,0,1,2,0,1,7.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,0,1,0,1,2,0,1,2,0,1,9.0
TOTAL DE ROUBO - OUTROS (1),81,78,89,102,98,100,92,95,91,95,93,102,1.116
ROUBO DE VEÍCULO,71,58,55,41,49,78,60,63,60,53,40,51,679.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,0,0,1,1,2,2,0,0,0,1,0,1,8.0
FURTO - OUTROS,63,54,62,55,45,64,66,69,76,67,67,70,758.0
FURTO DE VEÍCULO,16,14,10,6,15,16,19,18,15,13,19,12,173.0
