Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,3,0,1,0,1,0,1,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,3,0,1,0,1,0,1,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,0,2,1,0,0,1,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,30,25,21,21,19,27,13,28,24,12,20,272.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,9,10,15,12,7,8,7,7,9,9,8,105.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,2,3,2,1,1,1,1,0,3,1,2,18.0
ESTUPRO,0,2,2,0,0,0,0,0,0,1,1,0,6.0
ESTUPRO DE VULNERÁVEL,1,0,1,2,1,1,1,1,0,2,0,2,12.0
TOTAL DE ROUBO - OUTROS (1),97,110,95,99,105,101,83,91,86,106,96,93,1162.0
ROUBO - OUTROS,96,110,95,98,105,101,82,90,86,106,95,92,1156.0
ROUBO DE VEÍCULO,26,27,43,28,33,47,40,37,30,45,38,52,446.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,0,1,0,0,1,1,0,0,1,1,6.0
FURTO - OUTROS,82,70,106,69,78,91,97,104,82,80,61,63,983.0
FURTO DE VEÍCULO,16,13,15,5,7,14,17,6,12,15,13,10,143.0
