Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,1,0,0,1,2,3,2,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,1,0,0,1,2,3,2,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,0,0,0,0,2,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,0,1,0,0,1,0,0,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,26,28,25,25,26,20,23,19,20,25,20,273.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,19,23,17,19,19,17,13,17,13,20,19,211.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,1,0,0,0,1,0,0,0,0,1,5.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,2,1,0,3.0
TOTAL DE ROUBO - OUTROS (1),157,177,207,179,155,187,177,179,123,143,142,157,1.983
ROUBO DE VEÍCULO,35,35,42,51,46,46,57,55,57,46,61,68,599.0
ROUBO A BANCO,0,0,0,0,1,1,0,0,0,0,1,0,3.0
ROUBO DE CARGA,6,14,5,7,6,1,2,8,4,4,1,6,64.0
FURTO - OUTROS,48,50,58,54,54,62,53,56,48,37,54,55,629.0
FURTO DE VEÍCULO,20,26,17,19,16,21,16,25,18,19,7,13,217.0
