Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,1,1,0,0,0,1,0,2,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,1,1,0,0,0,1,0,3,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,1,0,0,1,2,2,1,0,0,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,0,0,0,0,1,3,0,2,8.0
LESÃO CORPORAL DOLOSA,26,41,61,30,15,25,26,14,30,19,31,13,331.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,48,32,25,34,32,30,42,35,28,33,36,35,410.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,4,1,2,2,2,1,2,0,0,2,1,17.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,0,2,2,1,3,1,1,0,1,0,0,13.0
TOTAL DE ROUBO - OUTROS (1),174,96,173,161,128,136,134,129,133,130,113,93,1600.0
ROUBO DE VEÍCULO,18,23,22,22,24,26,21,25,21,20,28,16,266.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,10,8,5,6,5,7,0,3,6,6,4,66.0
FURTO - OUTROS,253,336,316,356,317,253,251,278,287,254,240,201,3342.0
FURTO DE VEÍCULO,60,84,78,70,98,65,102,90,107,95,98,47,994.0
