Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,0,1,1,0,0,1,0,0,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,1,1,0,0,1,0,0,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,2,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,0,0,0,0,1,1,1,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,26,36,34,27,20,18,25,22,20,14,14,37,293.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,17,30,22,26,17,22,19,24,18,15,14,244.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,1,0,0,10,5,4,18,10,49.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,2,0,1,1,2,0,1,1,1,2,2,14.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ROUBO - OUTROS (1),131,138,155,151,141,138,185,175,167,112,149,138,1.78
ROUBO DE VEÍCULO,26,22,16,16,9,14,18,32,20,19,11,11,214.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,8,6,6,5,5,4,14,4,8,6,3,71.0
FURTO - OUTROS,291,257,328,274,216,193,228,330,352,273,292,263,3.297
FURTO DE VEÍCULO,46,49,80,77,67,65,82,95,109,84,83,38,875.0
