Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,1,0,0,1,1,2,0,2,1,1,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,1,0,0,1,1,2,0,2,1,1,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,3,0,0,0,0,0,0,0,0,0,4,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,2,0,0,0,0,1,0,1,1,1,0,7.0
LESÃO CORPORAL DOLOSA,29,43,38,38,42,34,34,35,34,44,40,47,458.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,38,43,16,48,29,38,53,29,40,49,37,444.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,3,3,1,4,2,4,2,4,3,2,28.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),2,0,2,1,1,2,0,1,0,1,1,2,13.0
TOTAL DE ROUBO - OUTROS (1),91,92,132,140,165,148,129,125,122,108,122,108,1482.0
ROUBO DE VEÍCULO,34,24,37,44,54,32,22,41,38,33,29,23,411.0
ROUBO A BANCO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,2,0,4,6,4,3,3,3,3,4,6,7,45.0
FURTO - OUTROS,149,323,365,302,398,327,273,286,394,467,411,266,3961.0
FURTO DE VEÍCULO,34,51,108,70,72,89,61,69,77,49,53,31,764.0
