Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,1,3,2,3,4,2,0,1,0,0,20.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,1,3,3,4,4,3,0,1,0,0,22.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,1,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,4,2,3,2,3,3,2,1,1,3,29.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,28,33,39,38,34,34,29,37,29,33,36,42,412.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,29,23,37,43,45,40,30,31,31,32,48,419.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,2,0,3,0,3,2,2,5,1,1,21.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),2,0,2,2,0,2,0,1,2,4,0,0,15.0
TOTAL DE ROUBO - OUTROS (1),127,109,134,135,145,131,132,125,151,146,128,122,1.585
ROUBO DE VEÍCULO,24,37,31,29,21,31,33,38,39,45,25,18,371.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,2,5,1,10,4,9,5,7,4,0,49.0
FURTO - OUTROS,212,164,207,223,201,170,219,192,224,221,235,273,2.541
FURTO DE VEÍCULO,88,88,135,81,91,76,81,65,85,90,84,37,1.001
