Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,0,0,1,0,0,1,0,0,0,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,0,0,1,0,0,1,0,0,0,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,1,0,1,1,0,0,2,0,1,1,3,1,11
LESÃO CORPORAL DOLOSA,30,18,38,20,26,17,15,23,20,13,29,19,268
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,13,7,10,15,15,13,17,14,10,10,5,139
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,1,2,0,0,1,0,0,0,0,7
LATROCÍNIO,0,0,0,0,2,1,0,0,0,1,0,0,4
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,2,1,0,0,0,1,0,0,4
TOTAL DE ESTUPRO (4),2,2,1,3,0,1,1,0,3,0,1,2,16
TOTAL DE ROUBO - OUTROS (1),52,56,56,58,68,66,60,66,66,55,49,67,719
ROUBO DE VEÍCULO,25,42,38,28,36,29,24,39,29,40,21,45,396
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,1,0,0,0,1,0,1,0,0,3
FURTO - OUTROS,55,45,72,51,50,56,59,63,64,62,81,71,729
FURTO DE VEÍCULO,24,14,21,11,17,10,17,17,15,20,11,13,190
