Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,1,0,0,0,1,0,2,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,1,0,0,0,1,0,2,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,2,0,0,0,1,0,2,1,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,2,0,0,0,1,0,1,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,11,18,30,18,16,14,23,24,18,36,23,27,258.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1,4,12,5,8,6,21,12,4,7,7,9,96.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),2,0,0,1,3,3,3,0,1,2,4,2,21.0
ESTUPRO,1,0,0,0,2,0,1,0,0,1,0,1,6.0
ESTUPRO DE VULNERÁVEL,1,0,0,1,1,3,2,0,1,1,4,1,15.0
TOTAL DE ROUBO - OUTROS (1),80,67,52,56,68,84,94,97,84,78,71,99,930.0
ROUBO - OUTROS,79,65,51,56,64,83,94,97,84,77,71,96,917.0
ROUBO DE VEÍCULO,20,11,18,13,24,28,14,18,14,13,6,13,192.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,2,1,0,4,1,0,0,0,1,0,3,13.0
FURTO - OUTROS,73,78,108,90,103,108,90,103,141,102,100,128,1224.0
FURTO DE VEÍCULO,17,13,15,21,19,13,23,19,23,18,13,7,201.0
