Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,5,2,4,1,5,4,8,3,1,3,7,47.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,5,4,5,1,5,5,8,3,1,4,7,52.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,3,5,4,1,4,4,2,1,2,6,2,36.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,30,12,24,15,13,20,15,10,14,11,10,11,185.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,9,10,5,2,2,3,4,4,3,3,8,57.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,2,0,0,2,0,0,4.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,1,1,0,1,1,0,0,1,0,0,6.0
TOTAL DE ROUBO - OUTROS (1),59,45,76,79,82,65,85,85,139,119,99,85,1018.0
ROUBO DE VEÍCULO,48,60,41,39,45,42,31,32,41,64,32,27,502.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,1,0,3,0,0,0,0,0,0,4.0
FURTO - OUTROS,45,31,47,50,43,42,45,45,40,54,44,50,536.0
FURTO DE VEÍCULO,24,25,16,12,16,19,6,19,12,8,11,13,181.0
