Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,1,0,2,0,0,0,0,0,2,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,1,0,3,0,0,0,0,0,2,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,1,0,0,0,1,2,0,4,1,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,33,29,24,24,19,16,26,23,24,28,21,24,291.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,3,7,5,3,5,5,7,6,10,3,6,74.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,0,2,0,0,0,1,1,0,1,8.0
LATROCÍNIO,0,1,0,0,0,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),3,6,4,3,1,2,4,2,0,1,3,2,31.0
ESTUPRO,0,1,0,0,1,1,0,1,0,1,0,1,6.0
ESTUPRO DE VULNERÁVEL,3,5,4,3,0,1,4,1,0,0,3,1,25.0
TOTAL DE ROUBO - OUTROS (1),96,92,132,96,125,120,120,133,151,117,114,94,1390.0
ROUBO - OUTROS,93,88,126,91,121,118,116,129,148,113,110,88,1341.0
ROUBO DE VEÍCULO,17,13,23,23,19,27,26,26,29,24,21,26,274.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,4,6,5,4,2,4,4,3,4,4,6,49.0
FURTO - OUTROS,49,54,61,68,63,70,56,89,76,62,66,61,775.0
FURTO DE VEÍCULO,8,16,17,18,15,19,7,12,18,9,9,12,160.0
