Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,1,0,1,1,0,0,1,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,1,0,1,1,0,0,1,6
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,1,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,1,1,0,0,0,0,0,1,0,0,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,27,27,34,26,25,26,26,26,26,42,29,47,361
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,3,4,10,2,7,8,3,10,5,4,9,73
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,1,0,0,0,0,1
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),3,2,5,2,5,1,2,3,2,2,6,7,40
ESTUPRO,0,0,0,0,3,0,1,2,0,0,1,2,9
ESTUPRO DE VULNERÁVEL,3,2,5,2,2,1,1,1,2,2,5,5,31
TOTAL DE ROUBO - OUTROS (1),60,46,60,52,53,51,49,50,57,65,53,50,646
ROUBO - OUTROS,59,46,57,51,52,50,49,50,57,65,53,49,638
ROUBO DE VEÍCULO,7,12,17,6,15,15,7,11,10,9,4,4,117
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,3,1,1,1,0,0,0,0,0,1,8
FURTO - OUTROS,75,59,74,66,81,73,64,54,61,74,83,77,841
FURTO DE VEÍCULO,12,11,7,11,5,9,8,10,11,5,8,10,107
