Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,1,0,1,1,0,1,0,2,0,2,10
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,1,0,4,4,0,1,0,2,0,2,16
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,2,0,0,0,1,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,3,0,2,2,0,1,1,1,3,3,1,2,19
LESÃO CORPORAL DOLOSA,25,43,33,40,27,26,13,20,19,28,37,38,349
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,28,12,12,15,11,9,12,9,11,11,9,150
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,0,0,2,3,0,0,0,0,0,9
LATROCÍNIO,0,0,0,0,0,0,0,1,1,0,1,0,3
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,1,0,2,0,4
TOTAL DE ESTUPRO (4),4,8,3,2,1,2,1,3,1,4,1,3,33
TOTAL DE ROUBO - OUTROS (1),98,75,73,81,70,68,98,82,79,65,76,57,922
ROUBO DE VEÍCULO,40,37,34,34,28,39,22,48,43,37,33,61,456
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,6,4,4,4,0,0,3,5,6,7,7,7,53
FURTO - OUTROS,50,66,78,58,59,63,93,63,61,56,63,52,762
FURTO DE VEÍCULO,13,9,10,12,27,9,11,13,14,16,17,6,157
