Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,10,4,6,9,6,4,2,3,4,5,4,63
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,11,4,6,9,6,4,2,3,4,6,4,65
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,1,0,0,0,4,1,1,0,9
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,3,2,1,5,1,3,6,0,0,4,1,3,29
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,13,35,11,5,5,5,8,0,4,6,4,11,107
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,9,12,4,11,9,4,1,2,6,4,9,79
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,1,0,0,0,1,0,5,0,8
LATROCÍNIO,1,0,0,0,0,1,0,1,1,1,1,0,6
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,1,0,1,1,1,1,0,6
TOTAL DE ESTUPRO (4),2,0,0,2,0,0,0,0,1,0,1,0,6
TOTAL DE ROUBO - OUTROS (1),52,57,47,67,70,34,51,68,68,70,53,73,710
ROUBO DE VEÍCULO,35,34,42,33,14,26,20,33,18,24,33,14,326
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,0,0,0,4,2,0,0,1,0,4,0,13
FURTO - OUTROS,38,39,18,26,38,24,23,25,22,27,51,33,364
FURTO DE VEÍCULO,13,17,19,13,10,7,5,20,14,11,9,11,149
