Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,4,4,3,2,2,2,2,1,2,1,0,27
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,4,4,3,2,2,4,2,1,1,2,1,31
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,1,0,1,1,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,3,1,4,5,2,1,2,0,1,0,0,2,21
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,33,28,46,45,35,27,41,34,38,38,40,48,453
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,12,19,15,15,20,25,17,11,27,19,37,230
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,2,1,0,2,0,0,0,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),1,0,0,3,1,1,1,2,0,1,3,2,15
TOTAL DE ROUBO - OUTROS (1),60,50,58,66,69,63,68,66,61,69,39,63,732
ROUBO DE VEÍCULO,22,25,21,32,26,19,21,26,21,20,16,15,264
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,6,3,5,5,8,4,2,9,6,2,0,1,51
FURTO - OUTROS,45,33,60,43,58,46,41,44,38,66,41,39,554
FURTO DE VEÍCULO,23,9,8,12,10,13,11,3,14,4,6,9,122
