Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,3,3,1,3,0,0,2,4,1,1,4,25.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,3,3,1,3,0,0,2,4,1,1,4,25.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,1,1,0,1,2,4,1,0,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,3,1,1,3,2,2,1,1,1,0,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,31,29,45,27,40,49,23,31,45,32,28,33,413.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,53,44,51,68,59,67,46,48,55,66,36,52,645.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,2,0,0,1,0,1,0,0,2,6.0
LATROCÍNIO,1,0,0,0,0,0,1,1,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,1,1,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),1,1,0,0,0,2,1,1,1,2,0,0,9.0
TOTAL DE ROUBO - OUTROS (1),109,111,120,119,106,106,113,118,132,139,115,115,1.403
ROUBO DE VEÍCULO,43,35,55,49,45,24,54,54,51,64,47,41,562.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,2,2,0,0,0,1,1,6.0
FURTO - OUTROS,262,155,166,168,201,191,179,148,147,201,192,169,2.179
FURTO DE VEÍCULO,101,72,118,85,98,131,104,97,106,110,126,62,1.21
