Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,0.0,0,0,0,0,0,0,2,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,0.0,0,0,0,0,0,0,2,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,3.0,0,1,0,0,1,0,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,1,1.0,3,0,0,1,1,0,0,9.0
LESÃO CORPORAL DOLOSA,54,50,44,52,53.0,47,44,43,51,45,57,53,593.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,65,49,39,44,51.0,51,49,52,43,21,31,41,536.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,1,0,1,0.0,4,0,7,14,2,0,3,35.0
LATROCÍNIO,0,0,1,0,0.0,1,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0.0,1,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),2,3,2,2,0.0,1,3,0,2,2,0,2,19.0
TOTAL DE ROUBO - OUTROS (1),71,89,105,90,114.0,119,97,128,129,82,90,48,1162.0
ROUBO DE VEÍCULO,23,52,65,31,54.0,49,36,49,57,46,33,47,542.0
ROUBO A BANCO,0,0,0,0,1.0,0,0,1,0,0,0,0,2.0
ROUBO DE CARGA,3,1,1,4,2.0,8,7,11,8,0,9,47,101.0
FURTO - OUTROS,241,265,368,275,1187.0,547,317,601,351,462,333,358,5305.0
FURTO DE VEÍCULO,43,93,76,62,50.0,56,83,73,71,93,96,48,844.0
