Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,1,1,0,1,0,1,1,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,1,1,0,1,0,1,1,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,1,3,3,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,2,1,1,1,0,0,1,0,3,9.0
LESÃO CORPORAL DOLOSA,37,23,37,30,49,32,39,40,36,39,40,46,448.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,49,43,36,45,34,49,58,45,53,47,55,544.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,2,0,0,0,0,1,2,1,1,11.0
LATROCÍNIO,0,0,1,0,0,0,1,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,1,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),4,4,2,1,1,4,4,0,2,1,1,1,25.0
TOTAL DE ROUBO - OUTROS (1),76,103,115,126,130,93,94,112,88,115,92,105,1.249
ROUBO DE VEÍCULO,30,27,54,37,62,60,31,46,30,42,37,29,485.0
ROUBO A BANCO,0,0,1,1,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,2,2,4,4,9,6,5,9,6,6,7,2,62.0
FURTO - OUTROS,207,125,128,171,142,370,140,227,209,311,232,230,2.492
FURTO DE VEÍCULO,51,45,58,71,62,88,104,99,88,68,68,46,848.0
