Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,1,0,0,0,1,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,1,0,0,0,1,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,2,1,1,1,0,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,0,0,1,0,2,0,0,0,0,2,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,28,34,36,34,29,37,16,29,33,35,48,57,416.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,16,17,8,14,14,15,16,13,14,13,12,167.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,1,1,1,0,1,0,2,2,0,11.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,2,0,1,4,5,2,3,1,3,2,25.0
ESTUPRO,0,1,1,0,1,2,2,0,1,1,2,1,12.0
ESTUPRO DE VULNERÁVEL,0,1,1,0,0,2,3,2,2,0,1,1,13.0
TOTAL DE ROUBO - OUTROS (1),90,69,104,89,95,74,82,111,86,119,93,125,1137.0
ROUBO - OUTROS,89,69,103,85,95,73,79,111,82,118,91,123,1118.0
ROUBO DE VEÍCULO,7,9,9,5,4,4,9,5,11,16,9,12,100.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,1,4,0,1,3,0,4,1,2,2,19.0
FURTO - OUTROS,205,253,239,224,258,302,254,270,251,302,253,285,3096.0
FURTO DE VEÍCULO,75,59,66,58,59,75,56,42,41,65,55,39,690.0
