Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,3,0,0,0,0,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,4,0,0,0,0,4
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,1,0,0,0,0,0,0,2
LESÃO CORPORAL DOLOSA,14,7,3,11,6,9,5,11,4,4,8,10,92
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,10,5,5,5,16,13,11,3,4,3,6,92
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,1,0,0,1,1,1,0,1,0,5
TOTAL DE ROUBO - OUTROS (1),17,24,12,34,38,15,27,12,27,37,28,22,293
ROUBO DE VEÍCULO,8,7,13,15,12,4,10,7,8,6,8,7,105
ROUBO A BANCO,2,0,0,1,0,0,1,0,0,0,0,0,4
ROUBO DE CARGA,0,2,0,1,3,0,0,1,4,3,0,0,14
FURTO - OUTROS,61,70,66,75,103,68,56,68,61,49,45,49,771
FURTO DE VEÍCULO,24,26,23,16,19,21,19,28,33,24,15,6,254
