Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,0,0,0,0,0,0,2,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,0,0,0,0,0,0,2,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,0,1,1,0,1,1,1,1,0,0,6
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,7,10,11,9,2,5,4,12,3,8,5,6,82
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,10,5,12,11,8,9,12,4,15,8,8,106
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,0,0,2,0,4,2,5,4,3,23
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,0,0,0,0,0,0,1
TOTAL DE ROUBO - OUTROS (1),45,34,28,26,33,39,28,39,28,29,35,36,400
ROUBO DE VEÍCULO,14,17,18,21,19,27,30,20,14,9,5,10,204
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,0,0,0,2,1,2,2,0,0,1,9
FURTO - OUTROS,36,40,31,40,39,27,45,51,43,52,41,37,482
FURTO DE VEÍCULO,39,39,51,28,43,39,48,47,45,35,43,15,472
