Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,5,4,2,3,5,3,3,6,5,3,3,46.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,5,4,2,3,5,3,3,6,5,3,4,47.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,4,1,3,0,2,1,3,0,6,2,23.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,1,5,0,0,6.0
TENTATIVA DE HOMICÍDIO,4,8,6,5,5,6,4,4,4,2,2,4,54.0
LESÃO CORPORAL DOLOSA,29,49,50,51,39,37,48,36,34,61,40,47,521.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,56,21,25,30,30,20,20,27,32,28,30,29,348.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,4,1,1,0,3,2,5,1,2,22.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,5,3,8,9,7,7,7,4,6,10,5,74.0
TOTAL DE ROUBO - OUTROS (1),121,148,125,119,149,143,120,124,128,136,124,163,1.6
ROUBO DE VEÍCULO,30,38,48,32,43,38,33,52,39,38,38,59,488.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,4,6,13,6,1,0,2,11,7,5,55.0
FURTO - OUTROS,84,88,135,77,80,77,86,101,103,79,79,112,1101.0
FURTO DE VEÍCULO,17,12,16,15,14,19,12,12,18,21,15,18,189.0
