Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,2,0,1,0,1,1,0,0,2,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,2,0,1,0,1,1,0,0,2,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,1,1,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,1,1,0,1,1,0,1,1,0,0,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24,14,21,11,17,10,21,19,16,25,22,15,215.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,5,6,10,9,9,4,6,4,9,3,3,75.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,1,0,1,0,0,1,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,1,1,4,2,1,1,1,1,1,2,1,19.0
ESTUPRO,1,0,0,0,2,1,0,0,0,0,0,1,5.0
ESTUPRO DE VULNERÁVEL,2,1,1,4,0,0,1,1,1,1,2,0,14.0
TOTAL DE ROUBO - OUTROS (1),131,125,136,97,114,114,98,108,98,100,85,86,1292.0
ROUBO - OUTROS,126,115,130,92,103,104,89,98,93,99,80,81,1210.0
ROUBO DE VEÍCULO,80,93,94,65,57,66,49,48,65,68,65,70,820.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
ROUBO DE CARGA,5,10,6,5,11,10,9,9,5,1,4,5,80.0
FURTO - OUTROS,38,44,59,61,62,42,52,65,75,61,71,52,682.0
FURTO DE VEÍCULO,31,23,25,24,29,19,25,38,29,25,23,32,323.0
