Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,2,1,3,2,0,0,1,4,0,15.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,2,1,3,2,0,0,1,4,0,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,1,0,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,0,0,1,1,2,2,0,0,2,0,13.0
LESÃO CORPORAL DOLOSA,38,23,36,22,20,16,15,15,23,12,24,22,266.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,17,26,13,18,16,11,10,15,20,16,11,190.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,0,0,0,0,0,1,0,0,1,0,6.0
LATROCÍNIO,0,0,1,0,0,0,0,0,1,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,1,0,0,0,2.0
TOTAL DE ESTUPRO (4),3,4,1,7,1,3,2,5,2,1,5,3,37.0
TOTAL DE ROUBO - OUTROS (1),65,78,70,77,90,77,92,85,70,95,89,108,996.0
ROUBO DE VEÍCULO,131,129,113,154,156,150,153,111,128,131,119,147,1.622
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,2,6,7,9,7,8,9,5,9,5,8,79.0
FURTO - OUTROS,64,50,53,65,57,56,53,77,72,69,47,76,739.0
FURTO DE VEÍCULO,25,13,20,26,18,32,24,23,22,18,19,37,277.0
