Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,3,3,2,1,1,3,1,0,3,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,3,3,2,1,1,3,1,0,3,19.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,3,0,0,1,0,2,0,1,1,2,12.0
LESÃO CORPORAL DOLOSA,24,12,12,18,16,19,16,13,19,20,23,18,210.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,8,9,10,5,14,6,7,11,8,13,8,108.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
LATROCÍNIO,0,0,0,1,0,0,0,1,0,0,0,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,1,0,0,0,1,3.0
TOTAL DE ESTUPRO (4),5,3,2,1,0,2,0,3,2,1,1,2,22.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),94,49,89,107,124,118,99,132,116,131,160,112,1.331
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,138.0
ROUBO DE VEÍCULO,107,61,82,98,92,67,51,81,102,125,100,119,1.085
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,14,5,10,8,4,9,8,18,7,12,22,16,133.0
FURTO - OUTROS,34,24,38,62,42,38,61,41,43,35,47,32,497.0
FURTO DE VEÍCULO,24,12,21,27,28,21,24,28,27,25,29,14,280.0
