Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,1,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,0,0,0,0,0,1,0,1,3,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,17,22,22,14,13,17,13,8,13,16,14,10,179.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,10,16,14,13,16,12,13,7,13,11,7,137.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,1,1,0,3,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,1,3,2,0,2,2,0,1,0,1,14.0
ESTUPRO,1,1,0,0,0,0,0,0,0,1,0,0,3.0
ESTUPRO DE VULNERÁVEL,0,0,1,3,2,0,2,2,0,0,0,1,11.0
TOTAL DE ROUBO - OUTROS (1),71,67,77,58,87,89,63,86,82,91,114,93,978.0
ROUBO - OUTROS,70,60,75,55,78,85,59,85,81,91,114,92,945.0
ROUBO DE VEÍCULO,22,14,18,39,36,41,42,25,13,25,9,22,306.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,7,2,3,9,4,4,1,1,0,0,1,33.0
FURTO - OUTROS,82,91,109,120,125,132,125,160,160,184,127,112,1.527
FURTO DE VEÍCULO,55,56,73,72,48,46,60,62,62,71,65,34,704.0
