Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,1,0,0,0,1,1,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,1,0,0,0,2,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,2,0,0,0,0,0,1,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TENTATIVA DE HOMICÍDIO,1,0,1,0,0,1,1,2,0,0,1,2,9.0
LESÃO CORPORAL DOLOSA,17,22,29,28,17,36,24,39,25,27,30,28,322.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,26,38,31,34,19,19,31,20,28,28,22,309.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,1,2,0,0,0,0,0,0,0,1,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,1,0,2,0,4,3,2,1,0,2,16.0
TOTAL DE ROUBO - OUTROS (1),123,85,111,132,129,137,148,156,133,134,98,125,1511.0
ROUBO DE VEÍCULO,9,9,1,11,10,7,9,8,11,5,6,3,89.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
ROUBO DE CARGA,0,0,0,0,2,0,1,1,0,0,2,2,8.0
FURTO - OUTROS,376,311,432,395,453,306,356,346,335,354,402,284,4350.0
FURTO DE VEÍCULO,43,43,68,66,38,49,61,70,54,74,58,38,662.0
