Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,1,1,2,1,0,0,0,5,1,1,16.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,1,1,2,1,0,0,0,5,1,1,16.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,1,0,0,0,1,1,1,2,1,1,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,2,1,2,2,0,1,0,2,0,6,0,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,20,27,23,29,21,13,20,23,21,28,35,27,287.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,20,28,38,27,30,23,35,34,36,27,26,343.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,0,0,0,1,0,1,2,0,1,0,6.0
TOTAL DE ROUBO - OUTROS (1),131,98,135,113,132,101,109,123,109,113,128,152,1.444
ROUBO DE VEÍCULO,13,10,11,11,14,7,13,10,8,11,10,4,122.0
ROUBO A BANCO,0,2,1,0,2,0,1,1,0,2,1,0,10.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FURTO - OUTROS,218,193,253,215,241,236,314,295,258,251,216,291,2.981
FURTO DE VEÍCULO,37,26,37,47,52,35,42,43,32,36,33,29,449.0
