Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,2,8,5,5,2,6,1,1,5,3,6,49
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,2,8,5,5,2,11,1,1,5,3,6,54
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,0,0,0,0,1,0,1,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,1,4,3,1,1,5,2,3,0,2,5,28
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,25,16,23,17,15,21,15,17,17,24,17,13,220
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,8,5,2,6,7,10,9,6,13,9,10,94
LESÃO CORPORAL CULPOSA - OUTRAS,7,5,3,0,1,1,0,0,3,1,0,1,22
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),2,0,0,0,0,1,1,0,1,1,0,1,7
TOTAL DE ROUBO - OUTROS (1),69,89,86,80,88,63,73,75,69,90,68,65,915
ROUBO DE VEÍCULO,23,20,33,22,23,23,15,22,20,22,14,16,253
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,0,0,1,1,0,1,1,1,0,5
FURTO - OUTROS,101,39,71,79,52,56,43,67,56,82,70,64,780
FURTO DE VEÍCULO,17,24,15,10,14,14,14,18,18,21,24,17,206
