Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,2,1,0,1,1,0,0,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,2,1,0,1,1,0,0,6
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,0,0,0,0,0,0,0,0,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,2,0,5,0,1,0,2,2,0,0,12
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,31,24,23,25,34,33,13,26,28,31,33,23,324
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,7,8,9,9,13,18,13,8,22,19,24,165
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,1,0,0,2,2,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,0,0,1,3,0,1,1,1,1,1,0,10
TOTAL DE ROUBO - OUTROS (1),47,46,71,78,84,71,65,58,42,47,57,56,722
ROUBO DE VEÍCULO,27,20,25,22,27,14,16,27,17,14,20,13,242
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,5,0,1,1,0,0,0,2,1,0,11
FURTO - OUTROS,55,46,45,43,84,60,65,49,51,62,55,65,680
FURTO DE VEÍCULO,39,34,34,25,53,46,53,57,37,50,38,40,506
