Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0.0,0.0,2,1,1.0,0,1,1,0,1,0,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,2,1,1.0,0,1,1,0,1,0,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,1.0,0,0,1.0,0,0,0,0,2,0,1,5.0
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3.0,1.0,2,1,0.0,0,0,2,1,0,0,0,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24.0,28.0,28,33,26.0,37,28,20,30,31,44,21,350.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13.0,14.0,9,7,15.0,9,7,18,10,11,9,12,134.0
LESÃO CORPORAL CULPOSA - OUTRAS,3.0,1.0,1,0,0.0,0,1,0,1,2,0,1,10.0
LATROCÍNIO,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2.0,2.0,1,2,2.0,0,1,1,0,1,2,0,14.0
ESTUPRO,1.0,1.0,1,2,1.0,0,1,1,0,1,1,0,10.0
ESTUPRO DE VULNERÁVEL,1.0,1.0,0,0,1.0,0,0,0,0,0,1,0,4.0
TOTAL DE ROUBO - OUTROS (1),401.0,583.0,274,259,356.0,311,271,268,339,418,360,289,4.129
ROUBO - OUTROS,400.0,582.0,274,251,355.0,310,269,266,339,415,357,287,4.105
ROUBO DE VEÍCULO,2.0,0.0,0,2,2.0,2,1,2,2,3,1,0,17.0
ROUBO A BANCO,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1.0,1.0,0,8,1.0,1,2,2,0,3,3,2,24.0
FURTO - OUTROS,1.088,2.888,589,590,1.138,547,526,668,625,878,707,590,10.834
FURTO DE VEÍCULO,10.0,12.0,10,17,12.0,12,11,15,7,12,13,3,134.0
