Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,1,1,1,2,1,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,1,1,1,3,1,0,0,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,0,0,0,1,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,0,0,0,0,1,0,1,0,0,1,1,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,28,28,23,21,15,17,31,20,32,28,27,30,300.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,12,5,3,4,5,6,7,6,2,4,4,63.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,1,1,1,0,0,1,1,0,7.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,3,2,0,3,2,3,4,0,3,3,5,28.0
ESTUPRO,0,3,2,0,3,2,3,2,0,3,2,5,25.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,2,0,0,1,0,3.0
TOTAL DE ROUBO - OUTROS (1),340,253,225,195,285,275,340,369,446,469,509,564,4.27
ROUBO - OUTROS,338,253,225,195,284,275,340,367,446,466,507,562,4.258
ROUBO DE VEÍCULO,4,2,3,1,0,2,1,1,2,0,4,1,21.0
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ROUBO DE CARGA,2,0,0,0,1,0,0,1,0,3,2,2,11.0
FURTO - OUTROS,464,461,415,376,507,573,623,557,730,737,825,660,6.928
FURTO DE VEÍCULO,9,12,3,13,8,6,13,16,13,14,17,7,131.0
