Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,2,1,2.0,0,0,0,2,1.0,1.0,1.0,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,2,1,2.0,0,0,0,2,1.0,1.0,1.0,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,1.0
TENTATIVA DE HOMICÍDIO,1,0,3,0,4.0,1,1,0,1,2.0,1.0,1.0,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1.0
LESÃO CORPORAL DOLOSA,26,33,37,35,31.0,32,32,40,16,36.0,31.0,25.0,374.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,6,7,6,6.0,8,5,8,6,8.0,5.0,2.0,77.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0.0,0,0,0,1,0.0,0.0,1.0,3.0
LATROCÍNIO,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
TOTAL DE ESTUPRO (4),1,1,3,2,4.0,2,6,3,6,2.0,2.0,1.0,33.0
ESTUPRO,0,0,1,2,4.0,2,5,3,3,1.0,2.0,0.0,23.0
ESTUPRO DE VULNERÁVEL,1,1,2,0,0.0,0,1,0,3,1.0,0.0,1.0,10.0
TOTAL DE ROUBO - OUTROS (1),713,546,615,573,606.0,574,621,483,500,608.0,720.0,667.0,7226.0
ROUBO - OUTROS,709,545,611,570,601.0,573,615,479,499,604.0,720.0,666.0,7192.0
ROUBO DE VEÍCULO,2,1,2,1,3.0,2,4,2,2,0.0,4.0,3.0,26.0
ROUBO A BANCO,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ROUBO DE CARGA,4,1,4,3,5.0,1,6,4,1,4.0,0.0,1.0,34.0
FURTO - OUTROS,726,678,907,889,1019.0,940,899,871,843,1076.0,1227.0,1061.0,11136.0
FURTO DE VEÍCULO,3,9,12,5,12.0,9,10,13,6,12.0,7.0,14.0,112.0
