Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,2,2,2,2,1,4,1,1,0,5,2,27.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,2,2,2,2,1,4,1,1,0,5,2,27.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,2,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,1,1,0,1,2,0,3,0,1,0,10.0
LESÃO CORPORAL DOLOSA,44,22,27,33,30,34,11,39,32,32,37,30,371.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,20,37,25,42,28,37,34,20,0,6,24,286.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,1,0,0,0,1,0,14,0,3,22.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,2,0,0,1,2,0,0,2,1,2,1,11.0
TOTAL DE ROUBO - OUTROS (1),273,271,228,199,246,205,139,228,279,269,201,201,2739.0
ROUBO DE VEÍCULO,3,5,1,3,3,0,1,7,5,3,8,4,43.0
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ROUBO DE CARGA,1,1,3,1,0,1,0,3,1,3,1,4,19.0
FURTO - OUTROS,457,475,564,451,901,527,531,517,562,414,385,436,6220.0
FURTO DE VEÍCULO,4,9,20,26,20,17,17,21,17,20,18,21,210.0
