Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1.0,1.0,0,0,0,0,1,0,0,1,0,1,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1.0,1.0,0,0,0,0,1,0,0,1,0,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3.0,2.0,0,0,0,0,0,1,1,0,1,2,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32.0,45.0,27,11,6,18,18,26,26,29,36,21,295.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8.0,7.0,10,3,8,5,8,8,3,13,7,10,90.0
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,2.0,0,1,0,1,0,0,0,2,2,1,9.0
LATROCÍNIO,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1.0,1.0,0,1,0,0,1,1,5,2,3,0,15.0
ESTUPRO,0.0,0.0,0,1,0,0,1,0,3,1,1,0,7.0
ESTUPRO DE VULNERÁVEL,1.0,1.0,0,0,0,0,0,1,2,1,2,0,8.0
TOTAL DE ROUBO - OUTROS (1),587.0,954.0,489,201,223,258,256,237,244,245,363,357,4414.0
ROUBO - OUTROS,587.0,953.0,487,201,223,258,253,235,244,244,361,357,4403.0
ROUBO DE VEÍCULO,3.0,0.0,2,0,2,4,0,0,1,2,0,4,18.0
ROUBO A BANCO,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1.0
ROUBO DE CARGA,0.0,1.0,2,0,0,0,3,2,0,1,1,0,10.0
FURTO - OUTROS,1405.0,2713.0,784,257,256,381,377,387,373,421,501,500,8355.0
FURTO DE VEÍCULO,8.0,9.0,8,1,8,11,7,5,12,10,7,12,98.0
