Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,1,2,0,3,2,1,0,4,1,4,22.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,1,2,0,3,2,1,0,4,1,4,22.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,0,0,0,0,0,1,1,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,2,0,2.0
TENTATIVA DE HOMICÍDIO,0,2,0,1,1,1,1,0,0,3,0,0,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,37,32,39,27,22,38,34,29,26,38,37,388.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,26,18,26,29,27,31,33,29,28,26,25,320.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,1,2,2,0,1,0,0,0,1,1,12.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,0,1,1,0,0,1,0,3,0,1,9.0
TOTAL DE ROUBO - OUTROS (1),234,279,317,226,300,282,311,305,210,136,187,271,3.058
ROUBO DE VEÍCULO,3,5,0,4,2,1,1,1,1,4,8,3,33.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
ROUBO DE CARGA,0,2,2,0,0,0,1,1,1,0,2,1,10.0
FURTO - OUTROS,406,360,398,602,461,437,331,407,345,274,308,333,4.662
FURTO DE VEÍCULO,17,20,10,26,23,13,22,20,9,6,13,10,189.0
