Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1.0,2.0,3.0,0,0,0,0,1,0,1,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1.0,2.0,3.0,0,0,0,0,1,0,1,0,0,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0.0,4.0,0.0,0,0,0,0,0,2,1,1,2,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,32.0,37.0,46.0,29,20,34,22,44,34,30,37,35,400.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6.0,0.0,10.0,6,4,4,4,8,5,7,5,5,64.0
LESÃO CORPORAL CULPOSA - OUTRAS,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,6.0
LATROCÍNIO,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),2.0,1.0,2.0,3,1,1,2,2,1,0,0,1,16.0
ESTUPRO,2.0,0.0,0.0,1,1,1,2,1,1,0,0,1,10.0
ESTUPRO DE VULNERÁVEL,0.0,1.0,2.0,2,0,0,0,1,0,0,0,0,6.0
TOTAL DE ROUBO - OUTROS (1),697.0,834.0,822.0,566,524,514,446,363,344,367,341,381,6199.0
ROUBO - OUTROS,692.0,833.0,821.0,566,523,514,446,363,344,367,341,381,6191.0
ROUBO DE VEÍCULO,2.0,2.0,3.0,0,5,1,3,4,2,3,0,2,27.0
ROUBO A BANCO,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5.0,1.0,1.0,0,1,0,0,0,0,0,0,0,8.0
FURTO - OUTROS,1069.0,1359.0,1120.0,798,828,940,911,857,821,861,851,677,11092.0
FURTO DE VEÍCULO,11.0,16.0,13.0,20,16,11,10,6,11,11,8,10,143.0
