Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,1,6,4,2,0,2,2,1,3,23.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,1,6,4,2,0,2,2,1,3,23.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,2,2,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,7,4,0,1,4,2,0,0,5,2,0,27.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,44,30,38,35,34,31,27,32,29,33,45,396.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,21,24,19,16,22,22,27,27,23,31,19,27,278.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,2,2,2,5,3,1,1,2,4,2,28.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,1,0,1,1,0,0,0,4,0,0,0,9.0
TOTAL DE ROUBO - OUTROS (1),258,282,278,283,290,292,301,365,324,321,415,343,3752.0
ROUBO DE VEÍCULO,7,8,10,7,2,4,6,8,12,16,12,2,94.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,1,1,1,4.0
ROUBO DE CARGA,1,2,3,3,0,0,3,7,3,5,5,3,35.0
FURTO - OUTROS,476,469,487,446,480,430,496,516,545,616,602,604,6167.0
FURTO DE VEÍCULO,36,40,54,35,30,19,34,40,30,24,32,34,408.0
