Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,3,0,1,2,0,1,1,2,1,15.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,3,0,2,2,0,1,2,2,1,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,3,1,0,0,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,2,5,1,4,2,0,1,2,2,0,2,22.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,55,72,63,64,71,53,39,51,58,55,50,50,681.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,27,38,40,32,30,34,28,24,33,29,22,367.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,3,1,3,0,3,1,2,4,5,2,10,37.0
LATROCÍNIO,1,0,0,0,0,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,2,2,2,0,1,0,3,1,1,1,0,13.0
TOTAL DE ROUBO - OUTROS (1),310,274,287,296,274,280,297,291,264,269,299,294,3435.0
ROUBO DE VEÍCULO,6,5,4,8,6,4,3,6,8,4,3,3,60.0
ROUBO A BANCO,0,0,2,0,0,0,1,0,0,1,0,0,4.0
ROUBO DE CARGA,0,5,2,2,0,0,1,0,0,3,5,2,20.0
FURTO - OUTROS,538,494,565,560,624,523,534,564,558,533,502,546,6541.0
FURTO DE VEÍCULO,50,38,41,39,57,57,48,39,37,38,39,30,513.0
