Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,1,0,0,1,0,1,0,1,2,2,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,1,0,0,1,0,1,0,1,2,2,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,1,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,1,2,3,0,1,0,1,2,2,2,1,18.0
LESÃO CORPORAL DOLOSA,34,35,32,32,26,28,22,29,28,32,26,31,355.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,19,6,11,6,10,16,13,15,9,5,10,137.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,0,0,0,0,0,0,0,0,0,3.0
LATROCÍNIO,0,0,0,1,0,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),5,3,3,1,5,1,4,5,3,1,3,2,36.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,3.0
TOTAL DE ROUBO - OUTROS (1),119,155,167,156,158,160,198,182,140,178,170,101,1.884
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,169.0
ROUBO DE VEÍCULO,73,62,68,61,52,59,59,45,39,59,63,64,704.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5,4,4,4,3,0,4,0,2,3,1,3,33.0
FURTO - OUTROS,103,95,117,99,107,148,126,109,91,74,97,93,1.259
FURTO DE VEÍCULO,58,73,80,59,60,54,62,76,76,58,66,45,767.0
