Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,6,6,11,9,4,6,6,6,10,10,9,89.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,6,6,11,9,4,6,6,7,11,10,9,91.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,1,2,1,1,1,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,2,4,2,3,1,2,2,5,3,1,2,28.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,17,19,23,17,15,14,17,15,11,9,20,9,186.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,5,4,10,4,7,8,9,2,5,4,3,68.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,3,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2.0
TOTAL DE ESTUPRO (4),1,2,3,2,1,2,1,1,2,4,1,0,20.0
TOTAL DE ROUBO - OUTROS (1),123,155,115,141,115,112,89,94,109,146,124,111,1.434
ROUBO DE VEÍCULO,66,96,82,77,74,60,44,65,85,109,88,76,922.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,5,3,7,0,6,3,0,0,3,2,0,33.0
FURTO - OUTROS,107,80,63,74,68,89,49,61,62,60,77,75,865.0
FURTO DE VEÍCULO,33,26,58,46,47,12,39,65,70,46,34,38,514.0
