Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,2,1,1,4,0,3,2,0,3,18.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,2,1,1,4,0,3,2,0,4,19.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,2,1,0,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,0,0,1,2,1,1,1,2,2,1,2,14.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,40,24,16,23,30,17,21,18,17,32,35,18,291.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,14,28,12,14,22,15,3,13,10,16,10,173.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),5,2,0,0,2,3,3,0,2,6,3,2,28.0
TOTAL DE ROUBO - OUTROS (1),128,113,87,90,102,128,106,79,94,102,102,86,1217.0
ROUBO DE VEÍCULO,31,46,42,45,15,46,49,44,40,54,33,46,491.0
ROUBO A BANCO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,6,10,1,3,3,2,7,8,1,5,1,5,52.0
FURTO - OUTROS,121,74,82,57,93,120,72,93,105,90,82,82,1071.0
FURTO DE VEÍCULO,30,33,58,70,43,38,33,38,43,48,37,42,513.0
