Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,3,1,2,1,4,1,4,3,7,2,31.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,3,1,2,1,5,1,4,3,9,2,34.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,1,0,0,0,1,1,1,1,0,8.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,2,1,0,3,2,1,1,1,2,1,4,20.0
LESÃO CORPORAL DOLOSA,31,35,57,52,41,43,60,31,31,39,41,54,515.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,31,16,20,23,30,25,24,20,36,33,24,18,300.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
TOTAL DE ESTUPRO (4),2,0,0,2,1,1,3,2,3,5,2,4,25.0
TOTAL DE ROUBO - OUTROS (1),114,119,136,196,197,136,118,110,127,120,72,136,1581.0
ROUBO DE VEÍCULO,61,37,66,60,70,60,69,90,51,74,74,122,834.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,12,14,17,5,7,6,5,4,3,5,0,3,81.0
FURTO - OUTROS,100,174,180,123,133,111,93,113,83,83,91,115,1399.0
FURTO DE VEÍCULO,63,93,98,65,81,85,61,87,54,53,37,60,837.0
