Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,2,0,1,0,0,0,0,2,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,2,0,1,0,0,0,0,2,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,1,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,0,1,0,0,1,1,0,0,1,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,12,14,21,22,20,14,11,18,13,13,19,21,198.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,11,12,15,7,13,20,8,5,11,6,7,120.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,6,2,0,0,0,2,2,3,1,0,17.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,4,1,0,1,1,3,3,0,1,2,1,19.0
ESTUPRO,2,0,1,0,0,0,0,2,0,0,1,0,6.0
ESTUPRO DE VULNERÁVEL,0,4,0,0,1,1,3,1,0,1,1,1,13.0
TOTAL DE ROUBO - OUTROS (1),129,104,117,127,120,93,103,119,104,119,103,108,1.346
ROUBO - OUTROS,126,101,113,123,118,89,99,117,103,118,100,107,1.314
ROUBO DE VEÍCULO,12,9,14,14,13,22,15,19,8,21,16,14,177.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,3,4,4,2,4,4,2,1,1,3,1,32.0
FURTO - OUTROS,235,239,292,285,294,243,222,258,228,318,339,375,3.328
FURTO DE VEÍCULO,105,67,118,88,74,76,76,80,89,87,102,66,1.028
