Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,1,2,0,1,2,1,0,1,2,1,13.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,2,1,2,2,1,0,1,2,2,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,1,1,1,1,2,2,1,0,3,14.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,1,1,1,0,0,1,2,0,2,2,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,35,32,35,40,31,24,21,36,38,45,26,39,402.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,30,31,36,35,26,37,33,29,37,50,30,398.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,1,0,0,0,0,1,0,0,0,6.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,0,0,2,0,1,0,0,2,0,6.0
TOTAL DE ROUBO - OUTROS (1),171,152,167,150,172,157,167,184,160,152,149,180,1961.0
ROUBO DE VEÍCULO,42,41,45,37,44,39,37,43,44,44,42,22,480.0
ROUBO A BANCO,0,0,1,0,3,0,0,1,1,0,0,1,7.0
ROUBO DE CARGA,1,4,0,5,4,3,5,6,5,5,4,8,50.0
FURTO - OUTROS,307,326,352,362,346,311,292,367,289,314,309,387,3962.0
FURTO DE VEÍCULO,120,112,137,105,129,107,109,152,143,143,103,86,1446.0
