Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,0,1,1,1,0,0,1,0,2,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,0,2,1,2,0,0,1,0,1,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,0,2,1,1,0,1,2,1,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,3,1,2,2,0,1,2,0,0,2,1,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,52,39,42,36,37,31,36,31,34,32,51,450.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,34,36,33,36,29,34,38,38,31,21,36,25,391.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,0,0,1,3,0,1,0,0,0,7.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,1,1,0,0,0,0,0,0,0,0,1,4.0
TOTAL DE ROUBO - OUTROS (1),137,147,120,156,169,194,165,161,158,132,150,136,1.825
ROUBO DE VEÍCULO,37,31,35,35,31,53,35,32,27,31,27,18,392.0
ROUBO A BANCO,0,0,0,1,1,1,0,0,1,0,2,1,7.0
ROUBO DE CARGA,6,6,2,6,3,6,6,4,4,6,4,6,59.0
FURTO - OUTROS,219,232,317,336,375,308,324,342,247,289,347,380,3.716
FURTO DE VEÍCULO,104,138,135,159,154,148,194,178,149,141,126,64,1.69
