Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,1,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,0,1,0,0,1,1,0,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,16,15,17,20,20,16,15,12,13,15,12,185.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,9,6,10,9,10,8,12,8,6,5,11,100.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,1,0,0,0,0,2.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,0,0,1,1,1,1,1,2,3,0,11.0
ESTUPRO,0,0,0,0,1,0,0,0,0,1,2,0,4.0
ESTUPRO DE VULNERÁVEL,1,0,0,0,0,1,1,1,1,1,1,0,7.0
TOTAL DE ROUBO - OUTROS (1),108,123,72,77,107,95,101,111,99,108,107,90,1.198
ROUBO - OUTROS,105,123,70,77,105,95,99,110,99,105,104,89,1.181
ROUBO DE VEÍCULO,7,5,4,3,1,1,5,8,11,11,7,8,71.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,0,2,0,2,0,2,1,0,3,3,1,17.0
FURTO - OUTROS,176,237,164,201,189,232,278,254,239,295,326,278,2.869
FURTO DE VEÍCULO,30,58,35,40,53,48,56,68,69,67,66,42,632.0
